,text,label
316,"90 percent of Americans ""support universal background checks"" for gun purchases.",0
317,"Some states hit hardest by opioid deaths ""have more opioid prescriptions than residents.""",0
318,"While Mayor Rick Kriseman said he would dip into reserves this year because of Hurricane Irma, he ""went into the emergency reserves before Irma ever hit.""",0
319,"Florida’s coastal and stormwater infrastructure are ""two of the most critical areas during a storm, and received D-plus and D ratings, respectively, by the American Society of Civil Engineers in 2016.""",0
320,"""Ronald Reagan was a verified Democrat until his mid-50s.""",0
321,"""Seventy-six percent of the American people support us passing the DREAM Act … with citizenship and legalization as part of it all. … More than 60 percent of Republicans support that.""",0
322,"""Nearly 2/3 of rural Missourians don’t have access to broadband. That needs to change.""",0
323,"""No court has held (Deferred Action for Childhood Arrivals) unconstitutional.""",0
324,"Rescinding the Deferred Action for Childhood Arrivals program ""will harm our economy.""",0
325,"""I think what the authors of the (25th) Amendment principally had in mind was some kind of physical incapacitation or serious mental illness or a breakdown, an inability to function in office.""",0
326,"""I'm the only candidate who has not accepted money from Carl Paladino nor LPCiminelli; two of the biggest developers in the city of Buffalo.""",0
327,"""It costs us about $33,000 a year (on average nationally) to lock somebody up. In California it costs about $75,000 a year.""",0
328,"Says his time away from Washington coincides with a ""long planned renovation"" for the White House.",0
329,The new tax will make soda sold in Chicago among the most expensive in the country.,0
330,"Says transgender residents make up ""about 1-in-300 people, we're all over the place, we're your friends and your neighbors.""",0
331,"The Inland Empire is ""the second fastest growing region"" for jobs in California.",0
332,"""We have been able to cut New York’s uninsured rate in half since 2013 from 10 percent to 5 percent of our population.""",0
333,"""We now have about one-third of New York’s population on Medicaid.""",0
334,Says President Richard Nixon held meetings with heads of state without an American interpreter.,0
335,"""One"" Texas school ""district alone -- Austin ISD -- is expected to lose more than $530 million in local property taxes to Robin Hood this year.""",0
336,"""I helped win one of the biggest private lawsuits against Medicare fraud in history. The government declined to pursue the case, so my firm did, and we recovered $324 million for taxpayers.""",0
337,"Tax cuts approved and those proposed in his state budget ""will exceed $8 billion by the time the budget is done.""",0
338,"The New York State Senate ""passed legislation allowing minors to race snowmobiles, get their own hunting licenses, and not be employed gathering or picking rags, cigar stumps, or collecting bones.""",0
339,"""Seven years later, (Scott Walker) has not hit his first campaign promise of creating 250,000 jobs.""",0
340,"Says Jon Ossoff ""doesn't even live in (his) district.""",0
341,"""There are currently 6 million jobs available in this country that are due in part to the skills gap.""",0
342,"Says each of the past three years ""has been the hottest on record.""",0
343,"Says the Senate Intelligence Committee has held 10 public hearings this year, ""more than double that held by the committee in any recent year.""",0
344,"""How many federal rulings have NOW found intentional discrimination by #Txlege since 2011? 6.""",0
345,"For 22 percent of N.H. Meals on Wheels recipients, the delivery driver is ""the only human contact in their life from week to week.""",0
346,"""The waiting list for Pre-K is over in the House budget.""",0
347,"""Texas leads the country in animal deaths by sodium cyanide M-44s.""",0
348,"""Syria and Nicaragua are the only nations that didn't sign the Paris Agreement. Nicaragua said it wasn't tough enough.""",0
349,"""Many of the countries in question (in Trump’s travel ban) don't even have a U.S. embassy there to help us vet.""",0
350,"""Due to the recent downturn in steel production, more than 13,600 Americans have been laid off and the steel industry is facing billions in losses.""",0
351,"""President Obama became the first president since Carter to leave the White House with a smaller federal prison population than when he took office.""",0
352,"The federal tax code includes ""deductions for birds flying across America.""",0
353,"""Planned Parenthood is the biggest abortion provider in the country.""",0
354,"In some cases, a sex offender ""who appears on the New York State Sex Offender Registry"" would be able to drive for Uber or Lyft when ride-hailing is allowed upstate in July",0
355,"""General Flynn got his clearance from the Obama administration.""",0
356,"""China account(s) for 90 percent of North Korean trade.""",0
357,"The estimated price of President Trump’s border wall is the same as the cost of ""one and a half aircraft carriers.""",0
358,"""There's no real evidence in the last 20 years that"" growth from tax cuts has made up lost revenue.",0
359,"""We're experiencing a net outflow of illegal, undocumented workers from America back to Mexico.""",0
360,"Illegal immigration on the U.S.-Mexico border is ""the lowest in 17 years.""",0
361,"""Missouri is actually the only state that has been forced to borrow money from the federal government to pay for unemployment benefits during each of the last five economic downturns.""",0
362,"""Trump looking to open up E Coast & new areas for offshore oil drilling when Congress has passed no new safety standards since BP""",0
363,"Says Milwaukee County Sheriff David A. Clarke Jr. has said Black Lives Matter ""is a terrorist movement, a hate group and calls it, Black LIES Matter.""",0
364,"Says a Texas Senate committee considering ""private school voucher"" legislation randomly called people to testify regardless of when the people submitted requests to testify.",0
365,"""More than 20 million people are at risk of dying from starvation within 6 months in 4 nations.""",0
