,source,text,type,category,label,English,text_size,subject,contains_name
105, Vlad Voiculescu,"„Asociația Yes For Future – Da Pentru Viitor a fost înființată în data de 19 februarie 2020. Cu toate acestea, în data de 31.01.2020, Daniel Florea solicită aprobarea Consiliului Local Sector 5, iar acesta se supune, pentru un parteneriat ce presupune transferul către această asociație inexistentă, a sumei de 471.500 lei ”", DECLARAȚII Finante,Trunchiat,2,"„The association Yes For Future - Yes For The Future was established on February 19, 2020. However, on 31.01.2020, Daniel Florea requests the approval of the Local Council of Sector 5, and it submits, for a partnership that involves the transfer to this non-existent association, of the amount of 471,500 lei ” ",big,Economie,yes
106, Radu Preda,"„În timp ce Orban și Cîțu se plâng că nu au bani pentru dublarea alocațiilor copiilor, cheltuie din bugetul de stat 200 de milioane de euro pentru alegerile locale, o sumă record aproape dublă față de cea cheltuită în două tururi la alegerile prezidențiale de anul trecut.”", DECLARAȚII Electoral,Adevărat,0,"""While Orban and Cîțu complain that they do not have money for doubling children's allowances, they spend 200 million euros from the state budget for local elections, a record amount almost double that spent in two rounds in last year's presidential elections . ” ",big,Politica,yes
109, Mihai Fifor,"„S-au convenit alocări preferențiale suplimentare din fondurile de coeziune pentru Cehia - 1 miliard de euro, Germania – 500 de milioane de euro, Slovenia - 300 de milioane de euro, Belgia – 200 de milioane, Cipru și Finanda – câte 100 de milioane de euro.”", DECLARAȚII Finante,Fals,3,"""Additional preferential allocations from cohesion funds have been agreed for the Czech Republic - 1 billion euros, Germany - 500 million euros, Slovenia - 300 million euros, Belgium - 200 million, Cyprus and Finland - 100 million each Of euro."" ",big,Economie,no
110, Radu Preda,"„Realitatea din teren arătat că în plină stare de urgență numărul transporturilor ilegale de lemn s-a dublat față de anul trecut. [...] Oficial, pe baza datelor ministerului de Interne, s-a dublat numărul transporturilor ilegale de lemn sesizate la 112 față de perioada similară a anului trecut. [...] O treime – 33% - din transporturile verificate s-au dovedit ilegale, în martie 2020, față de o șesime – 16% - anul trecut.”", DECLARAȚII Finante,Adevărat,0,"""The reality on the ground showed that in the midst of a state of emergency, the number of illegal timber shipments doubled compared to last year. [...] Officially, based on data from the Ministry of Interior, the number of illegal timber shipments reported doubled to 112 compared to the same period last year. [...] One third - 33% - of the verified transports proved illegal, in March 2020, compared to one sixth - 16% - last year. "" ",big,Economie,yes
115, Teodor Meleșcanu,"„Azi, prim-ministrul Greciei, la televiziunea națională de la Atena, a făcut o declarație potrivit căreia România și Bulgaria umflă cifrele celor infectați cu Covid-19 pentru a obține din bugetul UE o parte mai importantă.”", DECLARAȚII Coronavirus,Fals,3,"""Today, the Prime Minister of Greece, on the national television in Athens, made a statement according to which Romania and Bulgaria inflate the figures of those infected with Covid-19 in order to obtain a more important part from the EU budget."" ",big,Coronavirus,yes
116, Nicușor Dan,"„În programul de guvernare locală din 2016 al candidatului Firea, se preciza că vor fi construite în Capitală 20 de grădinițe cu program prelungit, cu o capacitate totală de 2.500 de locuri. În 2020, primarul PSD Firea prezintă ZERO grădinițe noi.”", DECLARAȚII Electoral,Adevărat,0,"""In the 2016 local government program of the candidate Firea, it was specified that 20 kindergartens with extended program will be built in the Capital, with a total capacity of 2,500 seats. In 2020, the mayor of PSD Firea presents ZERO new kindergartens. ” ",big,Politica,yes
117, Mihai Fifor,"„Muncesc mult, bine, cu productivitate bună, dar sunt prost plătiți. Aceasta este caracteristica angajatului român relevată de Eurostat, în comparație cu restul UE. Angajatul român are un cost mediu orar de 7,7 euro, în timp ce media europeană este de 27,7 euro/h, adică de peste 3,5 ori mai mare. Deci la capitolul salariu, românii sunt la 28% din media europeană. În schimb productivitatea salariaților români este la 69% din media europeană. Este clar că angajații români sunt mult mai prost plătiți în raport cu productivitatea realizată, iar România continuă să fie țara cu a doua cea mai ieftină forță de muncă din Europa.”", DECLARAȚII Munca,Trunchiat,2,"""I work a lot, well, with good productivity, but they are poorly paid. This is the characteristic of the Romanian employee revealed by Eurostat, compared to the rest of the EU. The Romanian employee has an average hourly cost of 7.7 euros, while the European average is 27.7 euros / h, ie over 3.5 times higher. So in terms of salary, Romanians are at 28% of the European average. Instead, the productivity of Romanian employees is 69% of the European average. It is clear that Romanian employees are much lower paid compared to productivity, and Romania continues to be the country with the second cheapest labor force in Europe. "" ",big,Social,yes
118, Ludovic Orban,"„Deci noi l-am găsit în funcţie pe directorul Unifarm Adrian Ionel, mandatul lui expiră în 14 iulie. Nu am luat decizia să îl schimbăm pentru că în plină pandemie să stai să umbli la conducerea entităţilor numai dacă am fi avut informaţii suficiente de clare şi de precise am fi putut să-l schimbăm. Era complicat să îl schimbi din funcţie pentru că se ştie că procedura de schimbare a unui Consiliu de Administraţie şi a unui manager, în condiţiile legislaţiei actuale, este destul de complicat, adică trebuie să îi plăteşti toate veniturile pe care le-ar fi obţinut până la sfârşitul mandatului.”", DECLARAȚII Coronavirus,Adevărat,0,"""So we found the director of Unifarm Adrian Ionel in office, his term expires on July 14. We did not make the decision to change it so that in the midst of a pandemic you could stay in charge of the entities only if we had enough clear and precise information to be able to change it. It was complicated to change him from his position because it is known that the procedure for changing a Board of Directors and a manager, under the current legislation, is quite complicated, ie you have to pay him all the income he would have obtained until at the end of the term. "" ",big,Coronavirus,yes
122, Varujan Vosganian,"[..]Virusul, după opinia mea, nu are o capacitate atât de puternică de răspândire[...] „În România, numărul persoanelor infectate este sub a mia parte din totalul populației și s-a observat că n-a existat un factor de multiplicare. În mod normal, când 500 de oameni sunt bolnavi, ei și îmbolnăvesc pe cei din jur. Doi: numărul deceselor este de sub 2 la sută din totalul deceselor și dacă-i luăm doar pe cei care au murit de COVID, și nu cu ‘și COVID’, înseamnă că e sub 1 la sută din totalul deceselor.”", DECLARAȚII Coronavirus,Fals,3,"[..] The virus, in my opinion, does not have such a strong capacity to spread [...] “In Romania, the number of infected people is below one thousandth of the total population and it was observed that there was no multiplication factor. Normally, when 500 people are sick, they make those around them sick. Two: the number of deaths is less than 2 percent of all deaths, and if we take only those who died of COVID, and not ‘and COVID’, it means that it is less than 1 percent of all deaths. ” ",big,Coronavirus,yes
123, Tit-Liviu Brăiloiu,"„Nu există nicio ţară din Europa care să aibă o asemenea lege. (…) În Franţa nu există. Sunt ţări care au fost foarte rău lovite de acest virus (…), mă gândesc la Italia şi Spania, au avut nu 13 morţi cum anunţăm noi astăzi şi ieri, au avut între 1.800 şi 2.000 de morţi pe zi şi care nu s-au grăbit cu o asemenea lege care să îngrădească totuşi libertăţile cetăţenilor”", DECLARAȚII Coronavirus,Trunchiat,2,"""There is no country in Europe that has such a law. (…) Does not exist in France. There are countries that have been badly hit by this virus (…), I am thinking of Italy and Spain, they have had no 13 deaths as we announce today and yesterday, they have had between 1,800 and 2,000 deaths a day and they have not hastened by such a law as would restrict the freedoms of its citizens. "" ",big,Coronavirus,no
124, Claudiu Nasui,"„USR a cerut referendum în aceeași zi ca alegerile locale deoarece în 2019, 37 de astfel de oameni se aflau în funcții de demnitate publică: 3 miniștri, 2 deputați, 2 europarlamentari, 24 de primari, 5 viceprimari și un consilier local.”", DECLARAȚII Coronavirus,Trunchiat,2,"""USR demanded a referendum on the same day as the local elections because in 2019, 37 such people were in positions of public dignity: 3 ministers, 2 deputies, 2 MEPs, 24 mayors, 5 deputy mayors and a local councilor."" ",big,Coronavirus,yes
125, Petre Florin Manole,"„Ludovic Orban s-a plâns că nici el, nici ministrul Justiției nu au fost invitați la dezbaterile pe legea carantinei, din Parlament. Păi ministrul Justiției este membru al Comisiei Juridice, care a dat raportul pe proiect - el TREBUIE să vină oricum la comisie. Deci domnul ministru nu vine la munca pentru care a fost ales și este plătit consistent de către cetățenii, ca parlamentar. El și Orban așteaptă invitație specială!”", DECLARAȚII Coronavirus,Adevărat,0,"""Ludovic Orban complained that neither he nor the Minister of Justice were invited to the debates on the quarantine law in Parliament. Well, the Minister of Justice is a member of the Legal Commission, which gave the report on the project - he MUST come to the commission anyway. So the minister does not come to the job for which he was elected and is consistently paid by the citizens, as a parliamentarian. He and Orban are waiting for a special invitation! ” ",big,Coronavirus,yes
128, Adrian Oros,"„Dacă ne referim doar la reabilitarea infrastructurii principale de irigații, trebuie să reamintesc că s-au alocat în cei trei ani - în care trebuia să reabiliteze peste două milioane de hectare cu un miliard de euro - doar 529 de milioane de lei. (...) Fostul ministru (Petre Daea - n.r.) mi-a spus că mi-a dat la cheie 840.000 de hectare. Nu s-a întâmplat acest lucru”", DECLARAȚII Agricultura,Parțial Adevărat,1,"""If we refer only to the rehabilitation of the main irrigation infrastructure, I must remind that only 529 million lei were allocated in the three years - in which it had to rehabilitate over two million hectares with one billion euros. (...) The former minister (Petre Daea - n.r.) told me that he gave me 840,000 hectares. This did not happen. "" ",big,Economie,yes
