,source,text,type,category,label,English,text_size,subject,contains_name
881, Alina Gorghiu,„1 miliard de lei din fondul de rezervă au mers exclusiv către autoritățile locale”, DECLARAȚII Politica,Parțial Adevărat,1,"""1 billion lei from the reserve fund went exclusively to local authorities"" ",small,Politica,no
884, Victor Ponta,"„Cu o nouă colaborare între Preşedinte, Parlament şi Guvern, se vor reduce ordonanţele de urgenţă – chiar dacă în 2014 au fost cele mai puţine din ultimii 25 de ani.”", DECLARAȚII Politica,Fals,3,"""With a new collaboration between the President, the Parliament and the Government, emergency ordinances will be reduced - even if in 2014 they were the fewest in the last 25 years."" ",small,Politica,yes
885,,"„Întrebarea e cum putem cu 16% să avem și școli și spitale ca în Germania, unde plătesc 48%. Discuția corectă este: un grad foarte scăzut de fiscalitate, și România are un grad scăzut de fiscalitate, presupune servicii sociale mai mici”.", DECLARAȚII,Fals,3,"""The question is how can we have schools and hospitals with 16% like in Germany, where they pay 48%. The correct discussion is: a very low degree of taxation, and Romania has a low degree of taxation, it implies lower social services ”. ",big,Politica,no
886, Victor Ponta, „Medierea între puterile statului este o atribuţie exclusivă a preşedintelui.”, DECLARAȚII Politica,Parțial Fals,2,"""Mediation between state powers is the sole responsibility of the president."" ",small,Politica,no
887, Raluca Turcan,"„Există un organism care se numeşte ARACIS şi care trebuie să verifice calitatea în învăţământul superior. Acest ARACIS, cu toate că se apropia de finalul de mandat, a fost lăsat aşa şi creată posibilitatea schimbării structurii peste noapte, în ajun de sărbătoare, pentru a putea fi completat cu persoane propuse politic. În componenţa acestei instituţii, legea spunea că 70% din membri trebuie să poată susţine concursuri de ocupare a posturilor. În mod netransparent, a fost scăzut la 30% procentul acesta.”", DECLARAȚII Politica,Parțial Adevărat,1,"""There is a body called ARACIS and it has to check the quality in higher education. This ARACIS, although approaching the end of its mandate, was left like this and the possibility was created to change the structure overnight, on the eve of the holiday, in order to be completed with politically proposed persons. In the composition of this institution, the law said that 70% of members must be able to hold competitions for positions. Non-transparently, this percentage has been reduced to 30%. "" ",big,Politica,yes
890, Victor Ponta,„MAE nu are atribuţia de a organiza alegerile”, DECLARAȚII Electoral,Parțial Fals,2,"""MAE does not have the power to organize elections"" ",small,Politica,yes
891, Victor Ponta,"„Au fost 140 de ordonanțe de urgență în 2010 și 130 și ceva în 2011. Noi avem 50, deocamdată”", DECLARAȚII Politica,Parțial Fals,2,"""There were 140 emergency ordinances in 2010 and 130 and some in 2011. We have 50, so far."" ",small,Politica,no
893, Cristian Buican,„Repartiţia fondurilor guvernamentale pe criterii politice dăunează grav democraţiei”, DECLARAȚII Politica,Parțial Adevărat,1,"""The distribution of government funds on political grounds is seriously damaging to democracy"" ",small,Politica,no
897, Cristian Preda,„USD a furat startul lipind afişe cu multe zile înainte de data legală”, DECLARAȚII Electoral,Adevărat,0,"""USD stole start by pasting posters long before legal date"" ",small,Politica,no
898, Traian Băsescu,„Este un abuz formarea comisiei parlamentare pentru anchetarea achiziţiei de teren a familiei mele”, DECLARAȚII Politica,Fals,3,"""It is an abuse to form the parliamentary commission to investigate my family's land acquisition"" ",small,Politica,no
900, Daniel Constantin, „Autoritățile locale din Teleorman NU au cerut bani europeni prin PNDR pentru lucrări anti-inundații”, DECLARAȚII Politica,Parțial Adevărat,1,"""Local authorities in Teleorman did NOT ask for European money through PNDR for anti-flood works"" ",small,Politica,yes
901, Traian Băsescu,„Oricine poate fi expulzat de pe teritoriul României dacă nu respectă legile şi Constituţia”, DECLARAȚII Politica,Parțial Fals,2,"""Anyone can be expelled from Romania if they do not respect the laws and the Constitution"" ",small,Politica,no
904, Bogdan Oprea,„Sesizarea de neconsituționalitate nu suspendă aplicarea OUG nr. 57/2013”, DECLARAȚII Politica,Parțial Adevărat,1,„The notification of unconstitutionality does not suspend the application of GEO no. 57/2013 ” ,small,Politica,no
905, Marko Bela, „Nu am fost în toate guvernele”, DECLARAȚII Politica,Adevărat,0,"""I have not been in all governments"" ",small,Politica,no
908, Victor Ponta,"„Nu a plecat, nu i-am aprobat demisia”", DECLARAȚII Politica,Fals,3,"""He did not leave, I did not approve of his resignation"" ",small,Politica,no
911, Victor Ponta,„Nu avem vreo șansă să atingem numărul de ordonanțe de urgență emise de guvernele anterioare”, DECLARAȚII Politica,Parțial Adevărat,1,"""We have no chance of reaching the number of emergency ordinances issued by previous governments"" ",small,Politica,no
