,Unnamed: 0,source,location,text,detective,category,label
143,2022,Marco Rubio,"stated on March 28, 2010 in a U.S. Senate primary debate on FOX News Sunday:","""Just this week we received the news that for the first time Social Security is now paying out more in benefits than it's taking in. That was something that was supposed to happen in 2016.""","By Catharine Richert • March 28, 2010",true,0
144,1407,Robert Menendez,"stated on March 28, 2012 in a video posted on YouTube:","Says the United States ""actually exports more gasoline, diesel and other fuels than it imported in 2011 for the first time since, I think, 1949.""","By Bill Wichert • April 11, 2012",true,0
145,1745,Burrell Ellis,"stated on February 22, 2011 in an interview:","DeKalb County has cut more money from its general fund budget ""than any local government in the Atlanta metro region.""","By Eric Stirgus • March 4, 2011",true,0
146,2036,Jeff Kottkamp,"stated on February 28, 2010 in an op-ed published in Florida newspapers:","""Nearly all of the top 50 prescribers of oxycodone in the United States are in Florida.""","By Aaron Sharockman • March 9, 2010",true,0
147,1369,Jefferson Smith,"stated on May 15, 2012 in a questionnaire:","Says the city of Portland has one manager for every six ""front-line"" workers.","By Ian K. Kullgren • May 25, 2012",true,0
148,1524,David Brooks,"stated on December 9, 2011 in a column in the New York Times:","Newt Gingrich ""has suggested"" building ""a mirror system in space"" could improve the Earth’s habitability.","By Louis Jacobson • December 12, 2011",true,0
149,1734,John Kasich,"stated on February 21, 2011 in an interview on Fox News:","""Our average private sector employee pays 23 percent for their health care. Our average city worker in Ohio pays 9 percent.""","By Joe Guillen • March 10, 2011",true,0
150,1592,Nathan Deal,"stated on September 1, 2011 in an interview:","""[The state ethics commission] took absolutely the same percent of cuts as most other state agencies. … They were somewhere in the 7 percent range – same as the governor’s office.""","By Chris Joyner • September 21, 2011",true,0
151,694,Bob Goodlatte,"stated on July 5, 2015 in an interview:","""The actual deportations from the interior of the country are way down"" under President Obama.","By Sean Gorman • July 20, 2015",true,0
152,479,Donna Howard,"stated on August 23, 2016 in a press conference by Austin Democrats:","Child care costs ""in some states now exceed the average price tag for college tuition.""","By W. Gardner Selby • September 2, 2016",true,0
153,327,Kamala Harris,"stated on July 18, 2017 in a speech:","""It costs us about $33,000 a year (on average nationally) to lock somebody up. In California it costs about $75,000 a year.""","By Chris Nichols • August 9, 2017",true,0
154,646,Marco Rubio,"stated on October 28, 2015 in the CNBC GOP presidential debate:","In 2008, then-Sen. Barack Obama ""missed 60 or 70 percent of his votes."" In 2004, John Kerry missed ""close to 60 to 70 percent"" and Bob Graham missed ""over 30 percent of his votes.""","By Linda Qiu • October 28, 2015",true,0
155,1479,Nathan Deal,"stated on January 31, 2012 in a television commercial:","""One out of every three automobile fatalities can be attributed to alcohol.""","By Willoughby Mariano • February 3, 2012",true,0
156,652,Jeremy Bird,"stated on October 2, 2015 in a tweet after the shootings at an Oregon community college:","""90% of Americans want national background checks that close loopholes.""","By W. Gardner Selby • October 5, 2015",true,0
157,368,Randolph Bracy,"stated on April 4, 2017 in a New York Times op-ed:","""There are no federal or state laws that say prosecutors must seek death sentences. And the United States Supreme Court has banned all state laws that make executions mandatory for murders.""","By Amy Sherman • April 6, 2017",true,0
158,77,Jake Tapper,"stated on February 4, 2020 in comments on CNN:","“Traditionally, the Speaker says: ‘Members of Congress, I have the high privilege and distinct honor of presenting to you the President of the United States.’ (Tonight) Speaker Pelosi said, ‘Members of Congress, the President of the United States.’ ""","By Louis Jacobson • February 5, 2020",true,0
159,379,Donald Trump,"stated on March 13, 2017 in a listening session on health care:","""One-third of the counties — think of it, one-third — only have one insurer left"" on the Affordable Care Act exchanges.","By Lauren Carroll • March 13, 2017",true,0
160,1016,Jon Stewart,"stated on October 30, 2013 in in comments on Comedy Central's ""The Daily Show"":","Congress ""is bewildered at the scope and reach of our spying apparatus"" but in 2008 and 2012 ""explicitly rejected an amendment calling for more disclosure.""","By Jon Greenberg • November 5, 2013",true,0
161,343,Richard Burr,"stated on June 13, 2017 in his opening statement before Jeff Session's testimony:","Says the Senate Intelligence Committee has held 10 public hearings this year, ""more than double that held by the committee in any recent year.""","By Will Doran • June 14, 2017",true,0
162,894,Brett Smiley,"stated on June 25, 2014 in a campaign brochure:","There are ""approximately 20,000 annual gun purchases in Rhode Island.""","By Karen Lee Ziner • July 20, 2014",true,0
163,2033,Jim DeMint,"stated on March 10, 2010 in a message on Twitter:","""House Appropriations Chair David Obey's partial earmark ban wouldn't apply to 90% of earmarks.""","By Robert Farley • March 12, 2010",true,0
164,1409,Barack Obama,"stated on April 10, 2012 in a speech at Florida Atlantic University in Boca Raton, Fla. :","""98 percent of American families"" make ""under $250,000 a year.""","By Angie Drobnic Holan • April 10, 2012",true,0
165,1540,Mark Warner,"stated on October 31, 2011 in a TV interview.:",The U.S. would gain revenue by cutting personal income tax rates in half and ending tax breaks.,"By Warren Fiske • November 25, 2011",true,0
166,721,Marco Rubio,"stated on June 2, 2015 in a speech in Orlando, Fla.:","""For the first time in 35 years, we have more businesses dying than we do starting.""","By Louis Jacobson • June 2, 2015",true,0
167,1859,Sharron Angle,"stated on October 25, 2010 in a TV ad:","Sen. Harry Reid voted ""against declaring English our national language, twice.""","By Robert Farley • October 29, 2010",true,0
168,1486,Rush Holt,"stated on December 14, 2011 in a press release:","""Before this day is out, 18 more veterans will have taken their own lives.  That is the daily average, it is intolerable, and it has to stop.""","By Caryn Shinske • January 26, 2012",true,0
169,63,Andrew Cuomo,"stated on March 17, 2020 in a news conference:",“No city in the state can quarantine itself without state approval.”,"By Jill Terreri Ramos • March 20, 2020",true,0
170,1512,Jeff Merkley,"stated on November 30, 2011 in in a press release :",Christmas trees are grown in all 50 States.,"By Janie Har • December 23, 2011",true,0
171,618,Ted Cruz,"stated on January 14, 2016 in a Republican presidential debate in North Charleston, S.C.:","Says Marco Rubio ""knows full well I voted for his amendment to increase military spending to $697 billion.""","By Lauren Carroll • January 15, 2016",true,0
172,633,Ted Cruz,"stated on November 14, 2015 in a news conference.:","Says President Barack Obama ""will not utter the words ‘radical Islamic terrorism’ and as matter of policy, nobody in the administration will say the words ‘radical Islamic terrorism.’""","By Sean Gorman • November 30, 2015",true,0
173,1330,David Ralston,"stated on July 10, 2012 in an article:",Federal regulations required the changes to Georgia's driver’s license renewal process.,"By Eric Stirgus • July 17, 2012",true,0
174,777,Katty Kay,"stated on February 8, 2015 in comments on NBC's ""Meet the Press"":","""There are countries in Africa where they have higher vaccination rates than here in the United States.""","By Katie Sanders • February 8, 2015",true,0
175,1002,City of Austin,"stated on November 8, 2013 in a press release:","""Nearly 20% of our residents"" are born abroad.","By Sue Owen • November 20, 2013",true,0
176,1029,Dennis Ross,"stated on October 7, 2013 in an op-ed in the Tampa Bay Times:","""For the first time since the Korean War, total federal spending has gone down for two years in a row.""","By Louis Jacobson • October 8, 2013",true,0
177,839,Greg Abbott,"stated on October 15, 2014 in a letter to David Feldman, Houston's city attorney:","A lawyer demanded ""several Houston pastors hand over to the city government many of their private papers, including their sermons.""","By Dylan Baddour • October 23, 2014",true,0
178,1027,Rick North,"stated on September 24, 2013 in an opinion piece for Blue Oregon.:","Says Oregonians for Food and Shelter ""proudly features board members from Monsanto and Syngenta and the (Oregon) Farm Bureau also receives funding from biotech companies.""","By Ian K. Kullgren • October 11, 2013",true,0
179,317,Eric Schneiderman,"stated on September 19, 2017 in an announcement:","Some states hit hardest by opioid deaths ""have more opioid prescriptions than residents.""","By Dan Clark • October 2, 2017",true,0
180,6,Vicente Gonzalez,"stated on October 5, 2020 in a speech:","Says the “The Rio Grande Valley is 4.7% of the entire state population, but it represents 17% of the (coronavirus) deaths of our state.""","By Brandon Mulder • October 16, 2020",true,0
181,2156,Joe Biden,"stated on August 27, 2008 in a speech at the Democratic National Convention in Denver:","Three years ago, John McCain said, ""Afghanistan — we don't read about it anymore in papers because it succeeded.""","By David DeCamp • August 28, 2008",true,0
182,1873,Michael Bennet,"stated on October 15, 2010 in a campaign ad:","Ken Buck wants to ""outlaw abortion, even in cases of rape or incest.""","By Angie Drobnic Holan • October 18, 2010",true,0
183,403,Tammy Baldwin,"stated on January 5, 2017 in a tweet:","The federal government is prohibited ""from negotiating lower prescription drug prices for our senior citizens.""","By Tom Kertscher • January 17, 2017",true,0
184,1032,Bill Nelson,"stated on September 19, 2013 in a ""Tampa Bay Times"" op-ed:","""Many state and federal agencies have such ‘navigators’ involved in helping folks maneuver through the often complex processes associated with filing benefits claims, for example -- even buying health insurance.""","By Amy Sherman • September 30, 2013",true,0
